city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature
Burbank,2018-01-12 00:53:00,21.0,34.0,Fair,993.06,6.0,0.0,21.0
Burbank,2018-01-12 01:53:00,19.0,33.0,Fair,993.06,0.0,0.0,19.0
Burbank,2018-01-12 02:53:00,17.0,33.0,Fair,993.39,6.0,0.0,17.0
Burbank,2018-01-12 03:53:00,17.0,33.0,Fair,993.72,6.0,0.0,17.0
Burbank,2018-01-12 04:53:00,14.0,33.0,Fair,994.05,0.0,0.0,14.0
Burbank,2018-01-12 05:53:00,14.0,33.0,Fair,994.71,9.0,0.0,14.0
Burbank,2018-01-12 06:53:00,13.0,33.0,Fair,994.38,0.0,0.0,13.0
Burbank,2018-01-12 07:53:00,12.0,33.0,Fair,994.38,6.0,0.0,12.0
Burbank,2018-01-12 08:53:00,12.0,33.0,Fair,994.05,0.0,0.0,12.0
Burbank,2018-01-12 09:53:00,11.0,33.0,Fair,994.05,0.0,0.0,11.0
Burbank,2018-01-12 10:53:00,10.0,33.0,Fair,993.72,6.0,0.0,10.0
Burbank,2018-01-12 11:53:00,9.0,33.0,Fair,993.06,0.0,0.0,9.0
Burbank,2018-01-12 12:53:00,10.0,33.0,Fair,993.06,0.0,0.0,10.0
Burbank,2018-01-12 13:53:00,9.0,33.0,Fair,993.39,0.0,0.0,9.0
Burbank,2018-01-12 14:53:00,9.0,34.0,Fair,993.72,9.0,0.0,8.0
Burbank,2018-01-12 15:53:00,11.0,34.0,Fair,994.05,0.0,0.0,11.0
Burbank,2018-01-12 16:53:00,14.0,30.0,Partly Cloudy,994.38,0.0,0.0,14.0
Burbank,2018-01-12 17:53:00,17.0,34.0,Fair,994.38,6.0,0.0,17.0
Burbank,2018-01-12 18:53:00,23.0,34.0,Fair,993.39,0.0,0.0,23.0
Burbank,2018-01-12 19:53:00,25.0,30.0,Partly Cloudy,992.08,13.0,0.0,25.0
Burbank,2018-01-12 20:53:00,26.0,34.0,Fair,990.76,15.0,0.0,26.0
Burbank,2018-01-12 21:53:00,24.0,30.0,Partly Cloudy,990.76,11.0,0.0,24.0
Burbank,2018-01-12 22:53:00,23.0,30.0,Partly Cloudy,990.43,11.0,0.0,23.0
Burbank,2018-01-12 23:53:00,23.0,30.0,Partly Cloudy,990.43,7.0,0.0,23.0
Burbank,2018-01-13 00:53:00,22.0,30.0,Partly Cloudy,990.43,0.0,0.0,22.0
Burbank,2018-01-13 01:53:00,20.0,29.0,Partly Cloudy,990.76,6.0,0.0,20.0
Burbank,2018-01-13 02:53:00,18.0,33.0,Fair,991.09,0.0,0.0,18.0
Burbank,2018-01-13 03:53:00,16.0,33.0,Fair,991.09,0.0,0.0,16.0
Burbank,2018-01-13 04:53:00,17.0,33.0,Fair,991.42,7.0,0.0,17.0
Burbank,2018-01-13 05:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
Burbank,2018-01-13 06:53:00,13.0,33.0,Fair,992.41,0.0,0.0,13.0
Burbank,2018-01-13 07:53:00,14.0,29.0,Partly Cloudy,992.08,7.0,0.0,14.0
Burbank,2018-01-13 08:53:00,13.0,33.0,Fair,991.75,7.0,0.0,13.0
Burbank,2018-01-13 09:53:00,12.0,29.0,Partly Cloudy,991.75,0.0,0.0,12.0
Burbank,2018-01-13 10:53:00,12.0,33.0,Fair,991.42,0.0,0.0,12.0
Burbank,2018-01-13 11:53:00,11.0,33.0,Fair,991.42,0.0,0.0,11.0
Burbank,2018-01-13 12:53:00,10.0,29.0,Partly Cloudy,991.42,7.0,0.0,10.0
Burbank,2018-01-13 13:53:00,11.0,29.0,Partly Cloudy,991.75,7.0,0.0,11.0
Burbank,2018-01-13 14:53:00,9.0,34.0,Fair,992.08,0.0,0.0,9.0
Burbank,2018-01-13 15:53:00,12.0,34.0,Fair,992.73,0.0,0.0,12.0
Burbank,2018-01-13 16:53:00,16.0,34.0,Fair,993.39,6.0,0.0,16.0
Burbank,2018-01-13 17:53:00,19.0,34.0,Fair,993.72,0.0,0.0,19.0
Burbank,2018-01-13 18:53:00,23.0,34.0,Fair,993.39,0.0,0.0,23.0
Burbank,2018-01-13 19:53:00,25.0,34.0,Fair,992.08,0.0,0.0,25.0
Burbank,2018-01-13 20:53:00,27.0,34.0,Fair,990.76,0.0,0.0,26.0
Burbank,2018-01-13 21:53:00,28.0,34.0,Fair,990.43,6.0,0.0,26.0
Burbank,2018-01-13 22:53:00,27.0,34.0,Fair,990.1,9.0,0.0,26.0
Burbank,2018-01-13 23:53:00,28.0,34.0,Fair,990.1,6.0,0.0,26.0
Burbank,2018-01-14 00:53:00,26.0,30.0,Partly Cloudy,990.1,6.0,0.0,26.0
Burbank,2018-01-14 01:53:00,22.0,29.0,Partly Cloudy,990.76,0.0,0.0,22.0
Burbank,2018-01-14 02:53:00,19.0,29.0,Partly Cloudy,991.09,0.0,0.0,19.0
Burbank,2018-01-14 03:53:00,17.0,29.0,Partly Cloudy,991.09,0.0,0.0,17.0
Burbank,2018-01-14 04:53:00,16.0,33.0,Fair,991.75,0.0,0.0,16.0
Burbank,2018-01-14 05:53:00,15.0,33.0,Fair,992.08,0.0,0.0,15.0
Burbank,2018-01-14 06:53:00,15.0,33.0,Fair,992.08,6.0,0.0,15.0
Burbank,2018-01-14 07:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
Burbank,2018-01-14 08:53:00,13.0,33.0,Fair,991.42,0.0,0.0,13.0
Burbank,2018-01-14 09:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
Burbank,2018-01-14 10:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
Burbank,2018-01-14 11:53:00,11.0,29.0,Partly Cloudy,991.75,7.0,0.0,11.0
Burbank,2018-01-14 12:53:00,12.0,29.0,Partly Cloudy,991.42,6.0,0.0,12.0
Burbank,2018-01-14 13:53:00,12.0,27.0,Mostly Cloudy,991.42,0.0,0.0,12.0
Burbank,2018-01-14 14:53:00,13.0,28.0,Mostly Cloudy,992.08,6.0,0.0,13.0
Burbank,2018-01-14 15:53:00,14.0,34.0,Fair,992.73,6.0,0.0,14.0
Burbank,2018-01-14 16:53:00,16.0,28.0,Mostly Cloudy,993.39,0.0,0.0,16.0
Burbank,2018-01-14 17:53:00,21.0,28.0,Mostly Cloudy,993.72,9.0,0.0,21.0
Burbank,2018-01-14 18:53:00,23.0,30.0,Partly Cloudy,993.72,7.0,0.0,23.0
Burbank,2018-01-14 19:53:00,24.0,34.0,Fair,992.73,7.0,0.0,24.0
Burbank,2018-01-14 20:53:00,26.0,30.0,Partly Cloudy,991.75,6.0,0.0,25.0
Burbank,2018-01-14 21:53:00,26.0,34.0,Fair,990.76,6.0,0.0,25.0
Burbank,2018-01-14 22:53:00,27.0,34.0,Fair,990.76,13.0,0.0,26.0
Burbank,2018-01-14 23:53:00,27.0,34.0,Fair,990.43,7.0,0.0,26.0
Burbank,2018-01-15 00:53:00,25.0,30.0,Partly Cloudy,991.09,11.0,0.0,25.0
Burbank,2018-01-15 01:53:00,23.0,33.0,Fair,990.43,9.0,0.0,23.0
Burbank,2018-01-15 02:53:00,19.0,29.0,Partly Cloudy,990.43,0.0,0.0,19.0
Burbank,2018-01-15 03:53:00,18.0,33.0,Fair,990.43,0.0,0.0,18.0
Burbank,2018-01-15 04:53:00,16.0,33.0,Fair,991.42,0.0,0.0,16.0
Burbank,2018-01-15 05:53:00,17.0,33.0,Fair,992.08,6.0,0.0,17.0
Burbank,2018-01-15 06:53:00,16.0,33.0,Fair,992.08,0.0,0.0,16.0
Burbank,2018-01-15 07:53:00,14.0,29.0,Partly Cloudy,991.42,0.0,0.0,14.0
Burbank,2018-01-15 08:53:00,13.0,29.0,Partly Cloudy,991.42,7.0,0.0,13.0
Burbank,2018-01-15 09:53:00,13.0,29.0,Partly Cloudy,991.75,6.0,0.0,13.0
Burbank,2018-01-15 10:53:00,12.0,33.0,Fair,991.09,0.0,0.0,12.0
Burbank,2018-01-15 11:53:00,10.0,33.0,Fair,990.76,0.0,0.0,10.0
Burbank,2018-01-15 12:53:00,11.0,33.0,Fair,990.43,0.0,0.0,11.0
Burbank,2018-01-15 13:53:00,9.0,33.0,Fair,991.09,6.0,0.0,9.0
Burbank,2018-01-15 14:53:00,10.0,34.0,Fair,991.09,6.0,0.0,10.0
Burbank,2018-01-15 15:53:00,11.0,34.0,Fair,991.75,0.0,0.0,11.0
Burbank,2018-01-15 16:53:00,14.0,34.0,Fair,992.08,0.0,0.0,14.0
Burbank,2018-01-15 17:53:00,18.0,34.0,Fair,992.41,7.0,0.0,18.0
Burbank,2018-01-15 18:53:00,20.0,34.0,Fair,991.42,9.0,0.0,20.0
Burbank,2018-01-15 19:53:00,22.0,34.0,Fair,991.09,7.0,0.0,22.0
Burbank,2018-01-15 20:53:00,23.0,34.0,Fair,990.1,11.0,0.0,23.0
Burbank,2018-01-15 21:53:00,23.0,34.0,Fair,989.77,9.0,0.0,23.0
Burbank,2018-01-15 22:53:00,22.0,34.0,Fair,989.77,9.0,0.0,22.0
Burbank,2018-01-15 23:53:00,21.0,34.0,Fair,990.43,7.0,0.0,21.0
Burbank,2018-01-16 00:53:00,20.0,26.0,Cloudy,990.1,9.0,0.0,20.0
Burbank,2018-01-16 01:53:00,18.0,27.0,Mostly Cloudy,989.77,11.0,0.0,18.0
Burbank,2018-01-16 02:53:00,18.0,26.0,Cloudy,990.1,6.0,0.0,18.0
Burbank,2018-01-16 03:53:00,18.0,27.0,Mostly Cloudy,990.1,6.0,0.0,18.0
Burbank,2018-01-16 04:53:00,17.0,26.0,Cloudy,991.42,6.0,0.0,17.0
Burbank,2018-01-16 05:53:00,16.0,33.0,Fair,991.42,9.0,0.0,16.0
Burbank,2018-01-16 06:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
Burbank,2018-01-16 07:53:00,14.0,27.0,Mostly Cloudy,991.42,6.0,0.0,14.0
Burbank,2018-01-16 08:53:00,13.0,33.0,Fair,991.75,0.0,0.0,13.0
Burbank,2018-01-16 09:53:00,13.0,33.0,Fair,991.42,0.0,0.0,13.0
Burbank,2018-01-16 10:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
Burbank,2018-01-16 11:53:00,12.0,33.0,Fair,991.42,0.0,0.0,12.0
Burbank,2018-01-16 12:53:00,11.0,33.0,Fair,991.42,0.0,0.0,11.0
Burbank,2018-01-16 13:53:00,11.0,33.0,Fair,991.75,6.0,0.0,11.0
Burbank,2018-01-16 14:53:00,11.0,34.0,Fair,991.75,7.0,0.0,11.0
Burbank,2018-01-16 15:53:00,12.0,34.0,Fair,992.08,0.0,0.0,12.0
Burbank,2018-01-16 16:53:00,14.0,28.0,Mostly Cloudy,992.73,0.0,0.0,14.0
Burbank,2018-01-16 17:53:00,16.0,26.0,Cloudy,993.72,7.0,0.0,16.0
Burbank,2018-01-16 18:53:00,18.0,34.0,Fair,993.06,0.0,0.0,18.0
Burbank,2018-01-16 19:53:00,20.0,34.0,Fair,992.08,7.0,0.0,20.0
Burbank,2018-01-16 20:53:00,21.0,34.0,Fair,991.42,0.0,0.0,21.0
Burbank,2018-01-16 21:53:00,22.0,34.0,Fair,990.76,0.0,0.0,22.0
Burbank,2018-01-16 22:53:00,22.0,28.0,Mostly Cloudy,990.76,7.0,0.0,22.0
Burbank,2018-01-16 23:53:00,21.0,34.0,Fair,990.76,7.0,0.0,21.0
Burbank,2018-01-17 00:53:00,19.0,26.0,Cloudy,990.76,7.0,0.0,19.0
Burbank,2018-01-17 01:53:00,19.0,26.0,Cloudy,991.09,7.0,0.0,19.0
Burbank,2018-01-17 02:53:00,17.0,26.0,Cloudy,991.75,7.0,0.0,17.0
Burbank,2018-01-17 03:53:00,17.0,26.0,Cloudy,991.75,0.0,0.0,17.0
Burbank,2018-01-17 04:53:00,16.0,33.0,Fair,992.08,0.0,0.0,16.0
Burbank,2018-01-17 05:53:00,15.0,33.0,Fair,992.41,6.0,0.0,15.0
Burbank,2018-01-17 06:53:00,14.0,33.0,Fair,992.41,6.0,0.0,14.0
Burbank,2018-01-17 07:53:00,14.0,33.0,Fair,992.41,6.0,0.0,14.0
Burbank,2018-01-17 08:53:00,14.0,33.0,Fair,992.08,0.0,0.0,14.0
Burbank,2018-01-17 09:53:00,13.0,33.0,Fair,991.75,0.0,0.0,13.0
Burbank,2018-01-17 10:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
Burbank,2018-01-17 11:53:00,11.0,33.0,Fair,991.42,0.0,0.0,11.0
Burbank,2018-01-17 12:53:00,10.0,33.0,Fair,991.42,0.0,0.0,10.0
Burbank,2018-01-17 13:53:00,11.0,29.0,Partly Cloudy,991.75,0.0,0.0,11.0
Burbank,2018-01-17 14:53:00,10.0,30.0,Partly Cloudy,992.73,0.0,0.0,10.0
Burbank,2018-01-17 15:53:00,13.0,34.0,Fair,993.39,0.0,0.0,13.0
Burbank,2018-01-17 16:53:00,17.0,34.0,Fair,993.39,0.0,0.0,17.0
Burbank,2018-01-17 17:53:00,20.0,34.0,Fair,993.72,6.0,0.0,20.0
Burbank,2018-01-17 18:53:00,22.0,34.0,Fair,993.72,0.0,0.0,22.0
Burbank,2018-01-17 19:53:00,23.0,28.0,Mostly Cloudy,992.73,7.0,0.0,23.0
Burbank,2018-01-17 20:53:00,25.0,30.0,Partly Cloudy,992.08,0.0,0.0,25.0
Burbank,2018-01-17 21:53:00,26.0,34.0,Fair,991.42,0.0,0.0,25.0
Burbank,2018-01-17 22:53:00,27.0,34.0,Fair,991.09,0.0,0.0,26.0
Burbank,2018-01-17 23:53:00,26.0,34.0,Fair,990.76,6.0,0.0,26.0
Burbank,2018-01-18 00:53:00,23.0,26.0,Cloudy,991.09,9.0,0.0,23.0
Burbank,2018-01-18 01:53:00,21.0,29.0,Partly Cloudy,991.09,6.0,0.0,21.0
Burbank,2018-01-18 02:53:00,19.0,29.0,Partly Cloudy,991.09,0.0,0.0,19.0
Burbank,2018-01-18 03:53:00,18.0,33.0,Fair,991.09,0.0,0.0,18.0
Burbank,2018-01-18 04:53:00,18.0,33.0,Fair,991.75,9.0,0.0,18.0
Burbank,2018-01-18 05:53:00,17.0,33.0,Fair,991.75,6.0,0.0,17.0
Burbank,2018-01-18 06:53:00,16.0,33.0,Fair,991.75,0.0,0.0,16.0
Burbank,2018-01-18 07:53:00,16.0,33.0,Fair,991.42,7.0,0.0,16.0
Burbank,2018-01-18 08:53:00,14.0,33.0,Fair,991.09,6.0,0.0,14.0
Burbank,2018-01-18 09:53:00,16.0,33.0,Fair,990.76,7.0,0.0,16.0
Burbank,2018-01-18 10:53:00,14.0,33.0,Fair,990.43,0.0,0.0,14.0
Burbank,2018-01-18 11:53:00,14.0,33.0,Fair,990.43,0.0,0.0,14.0
Burbank,2018-01-18 12:53:00,13.0,33.0,Fair,990.1,0.0,0.0,13.0
Burbank,2018-01-18 13:53:00,13.0,33.0,Fair,990.43,0.0,0.0,13.0
Burbank,2018-01-18 14:53:00,11.0,34.0,Fair,990.76,6.0,0.0,11.0
Burbank,2018-01-18 15:53:00,13.0,34.0,Fair,991.09,0.0,0.0,13.0
Burbank,2018-01-18 16:53:00,17.0,34.0,Fair,991.09,0.0,0.0,17.0
Burbank,2018-01-18 17:53:00,20.0,34.0,Fair,991.42,0.0,0.0,20.0
Burbank,2018-01-18 18:53:00,23.0,34.0,Fair,991.09,11.0,0.0,23.0
Burbank,2018-01-18 19:53:00,24.0,34.0,Fair,990.1,17.0,0.0,24.0
Burbank,2018-01-18 20:53:00,24.0,34.0,Fair,989.44,17.0,0.0,24.0
Burbank,2018-01-18 21:53:00,24.0,34.0,Fair,988.78,13.0,0.0,24.0
Burbank,2018-01-18 22:53:00,23.0,21.0,Haze,988.45,13.0,0.0,23.0
Burbank,2018-01-18 23:53:00,22.0,21.0,Haze,988.45,7.0,0.0,22.0
Burbank,2018-01-19 00:53:00,21.0,30.0,Partly Cloudy,988.45,9.0,0.0,21.0
Burbank,2018-01-19 01:53:00,20.0,29.0,Partly Cloudy,988.45,7.0,0.0,20.0
Burbank,2018-01-19 02:53:00,19.0,33.0,Fair,988.13,6.0,0.0,19.0
Burbank,2018-01-19 03:53:00,19.0,29.0,Partly Cloudy,988.13,11.0,0.0,19.0
Burbank,2018-01-19 04:53:00,17.0,29.0,Partly Cloudy,989.11,6.0,0.0,17.0
Burbank,2018-01-19 05:53:00,16.0,29.0,Partly Cloudy,989.11,7.0,0.0,16.0
Burbank,2018-01-19 06:53:00,16.0,33.0,Fair,989.11,6.0,0.0,16.0
Burbank,2018-01-19 07:53:00,14.0,33.0,Fair,988.45,0.0,0.0,14.0
Burbank,2018-01-19 08:53:00,13.0,33.0,Fair,988.78,6.0,0.0,13.0
Burbank,2018-01-19 09:53:00,13.0,33.0,Fair,988.45,0.0,0.0,13.0
Burbank,2018-01-19 10:53:00,13.0,27.0,Mostly Cloudy,987.8,9.0,0.0,13.0
Burbank,2018-01-19 11:53:00,13.0,26.0,Cloudy,987.8,9.0,0.0,13.0
Burbank,2018-01-19 12:01:00,13.0,20.0,Fog,987.8,7.0,0.0,13.0
Burbank,2018-01-19 12:09:00,13.0,20.0,Fog,987.8,6.0,0.0,13.0
Burbank,2018-01-19 12:23:00,13.0,20.0,Fog,987.8,7.0,0.0,13.0
Burbank,2018-01-19 12:34:00,13.0,26.0,Cloudy,987.8,9.0,0.0,13.0
Burbank,2018-01-19 12:53:00,13.0,26.0,Cloudy,987.47,7.0,0.0,13.0
Burbank,2018-01-19 13:53:00,14.0,26.0,Cloudy,988.13,6.0,0.0,14.0
Burbank,2018-01-19 14:53:00,14.0,26.0,Cloudy,988.13,9.0,0.0,14.0
Burbank,2018-01-19 15:05:00,14.0,26.0,Cloudy,988.13,13.0,0.0,14.0
Burbank,2018-01-19 15:53:00,14.0,21.0,Haze,988.45,11.0,0.0,14.0
Burbank,2018-01-19 16:53:00,14.0,26.0,Cloudy,988.45,13.0,0.0,14.0
Burbank,2018-01-19 17:53:00,15.0,26.0,Cloudy,988.45,13.0,0.0,15.0
Burbank,2018-01-19 18:53:00,16.0,26.0,Cloudy,988.13,17.0,0.0,16.0
Burbank,2018-01-19 19:53:00,16.0,21.0,Haze,987.14,13.0,0.0,16.0
Burbank,2018-01-19 20:53:00,16.0,21.0,Haze,985.82,17.0,0.0,16.0
Burbank,2018-01-19 21:42:00,15.0,11.0,Light Rain,985.49,17.0,0.0,15.0
Burbank,2018-01-19 21:53:00,14.0,11.0,Light Rain,985.49,11.0,0.0,14.0
Burbank,2018-01-19 22:53:00,16.0,26.0,Cloudy,984.83,13.0,0.0,16.0
Burbank,2018-01-19 23:21:00,16.0,26.0,Cloudy,984.5,17.0,0.0,16.0
Burbank,2018-01-19 23:30:00,15.0,26.0,Cloudy,984.5,17.0,0.0,15.0
Burbank,2018-01-19 23:53:00,15.0,26.0,Cloudy,984.83,15.0,0.0,15.0
Burbank,2018-01-20 00:22:00,14.0,26.0,Cloudy,984.5,19.0,0.0,14.0
Burbank,2018-01-20 00:53:00,14.0,26.0,Cloudy,984.17,11.0,0.0,14.0
Burbank,2018-01-20 01:14:00,14.0,26.0,Cloudy,984.17,15.0,0.0,14.0
Burbank,2018-01-20 01:37:00,14.0,26.0,Cloudy,984.17,11.0,0.0,14.0
Burbank,2018-01-20 01:53:00,14.0,26.0,Cloudy,984.5,11.0,0.0,14.0
Burbank,2018-01-20 02:53:00,13.0,26.0,Cloudy,984.5,11.0,0.0,13.0
Burbank,2018-01-20 03:53:00,12.0,29.0,Partly Cloudy,984.83,6.0,0.0,12.0
Burbank,2018-01-20 04:53:00,13.0,27.0,Mostly Cloudy,984.83,7.0,0.0,13.0
Burbank,2018-01-20 05:53:00,13.0,27.0,Mostly Cloudy,985.16,7.0,0.0,13.0
Burbank,2018-01-20 06:53:00,12.0,33.0,Fair,985.16,11.0,0.0,12.0
Burbank,2018-01-20 07:53:00,12.0,27.0,Mostly Cloudy,985.16,17.0,0.0,12.0
Burbank,2018-01-20 08:53:00,11.0,27.0,Mostly Cloudy,985.16,19.0,0.0,11.0
Burbank,2018-01-20 09:53:00,11.0,26.0,Cloudy,985.16,11.0,0.0,11.0
Burbank,2018-01-20 10:53:00,11.0,27.0,Mostly Cloudy,985.16,15.0,0.0,11.0
Burbank,2018-01-20 11:53:00,11.0,27.0,Mostly Cloudy,985.16,13.0,0.0,11.0
Burbank,2018-01-20 12:53:00,10.0,29.0,Partly Cloudy,985.49,15.0,0.0,10.0
Burbank,2018-01-20 13:53:00,10.0,29.0,Partly Cloudy,985.49,17.0,0.0,10.0
Burbank,2018-01-20 14:53:00,9.0,28.0,Mostly Cloudy,986.81,15.0,0.0,7.0
Burbank,2018-01-20 15:53:00,10.0,30.0,Partly Cloudy,987.8,13.0,0.0,10.0
Burbank,2018-01-20 16:53:00,11.0,30.0,Partly Cloudy,988.45,17.0,0.0,11.0
Burbank,2018-01-20 17:53:00,12.0,34.0,Fair,989.11,22.0,0.0,12.0
Burbank,2018-01-20 18:53:00,13.0,34.0,Fair,989.44,26.0,0.0,13.0
Burbank,2018-01-20 19:53:00,14.0,34.0,Fair,988.78,26.0,0.0,14.0
Burbank,2018-01-20 20:53:00,15.0,34.0,Fair,988.45,19.0,0.0,15.0
Burbank,2018-01-20 21:53:00,16.0,34.0,Fair,988.13,20.0,0.0,16.0
Burbank,2018-01-20 22:53:00,15.0,34.0,Fair,988.13,24.0,0.0,15.0
Burbank,2018-01-20 23:53:00,15.0,34.0,Fair,988.78,24.0,0.0,15.0
Burbank,2018-01-21 00:53:00,13.0,30.0,Partly Cloudy,989.44,26.0,0.0,13.0
Burbank,2018-01-21 01:53:00,12.0,29.0,Partly Cloudy,989.44,20.0,0.0,12.0
Burbank,2018-01-21 02:53:00,11.0,29.0,Partly Cloudy,990.76,11.0,0.0,11.0
Burbank,2018-01-21 03:53:00,11.0,33.0,Fair,991.42,20.0,0.0,11.0
Burbank,2018-01-21 04:53:00,11.0,33.0,Fair,992.08,20.0,0.0,11.0
Burbank,2018-01-21 05:53:00,10.0,33.0,Fair,992.73,9.0,0.0,10.0
Burbank,2018-01-21 06:21:00,9.0,33.0,Fair,993.06,0.0,0.0,9.0
Burbank,2018-01-21 06:53:00,9.0,33.0,Fair,993.06,11.0,0.0,7.0
Burbank,2018-01-21 07:53:00,9.0,33.0,Fair,993.39,17.0,0.0,7.0
Burbank,2018-01-21 08:53:00,9.0,33.0,Fair,993.06,19.0,0.0,7.0
Burbank,2018-01-21 09:53:00,9.0,33.0,Fair,993.72,11.0,0.0,7.0
Burbank,2018-01-21 10:53:00,8.0,33.0,Fair,993.39,0.0,0.0,8.0
Burbank,2018-01-21 11:53:00,6.0,33.0,Fair,993.72,0.0,0.0,6.0
Burbank,2018-01-21 12:53:00,4.0,33.0,Fair,994.05,7.0,0.0,2.0
Burbank,2018-01-21 13:53:00,4.0,33.0,Fair,994.38,0.0,0.0,4.0
Burbank,2018-01-21 14:53:00,4.0,34.0,Fair,995.37,0.0,0.0,4.0
Burbank,2018-01-21 15:53:00,6.0,34.0,Fair,996.03,0.0,0.0,6.0
Burbank,2018-01-21 16:53:00,9.0,34.0,Fair,997.34,0.0,0.0,9.0
Burbank,2018-01-21 17:53:00,12.0,34.0,Fair,997.67,6.0,0.0,12.0
Burbank,2018-01-21 18:53:00,13.0,34.0,Fair,997.67,0.0,0.0,13.0
Burbank,2018-01-21 19:53:00,14.0,30.0,Partly Cloudy,997.02,11.0,0.0,14.0
Burbank,2018-01-21 20:53:00,15.0,34.0,Fair,996.36,6.0,0.0,15.0
Burbank,2018-01-21 21:53:00,16.0,34.0,Fair,995.7,0.0,0.0,16.0
Burbank,2018-01-21 22:53:00,17.0,34.0,Fair,995.37,0.0,0.0,17.0
Burbank,2018-01-21 23:53:00,16.0,34.0,Fair,995.7,17.0,0.0,16.0
Burbank,2018-01-22 00:53:00,14.0,26.0,Cloudy,996.03,11.0,0.0,14.0
Burbank,2018-01-22 01:53:00,13.0,29.0,Partly Cloudy,996.36,6.0,0.0,13.0
Burbank,2018-01-22 02:53:00,13.0,29.0,Partly Cloudy,996.69,6.0,0.0,13.0
Burbank,2018-01-22 03:53:00,11.0,29.0,Partly Cloudy,996.69,6.0,0.0,11.0
Burbank,2018-01-22 04:53:00,10.0,29.0,Partly Cloudy,996.69,6.0,0.0,10.0
Burbank,2018-01-22 05:53:00,10.0,33.0,Fair,997.02,6.0,0.0,10.0
Burbank,2018-01-22 06:53:00,9.0,29.0,Partly Cloudy,996.69,0.0,0.0,9.0
Burbank,2018-01-22 07:53:00,8.0,29.0,Partly Cloudy,996.36,6.0,0.0,8.0
Burbank,2018-01-22 08:53:00,8.0,27.0,Mostly Cloudy,996.03,7.0,0.0,7.0
Burbank,2018-01-22 09:53:00,7.0,29.0,Partly Cloudy,996.03,6.0,0.0,7.0
Burbank,2018-01-22 10:53:00,8.0,33.0,Fair,995.7,0.0,0.0,8.0
Burbank,2018-01-22 11:53:00,8.0,33.0,Fair,995.7,0.0,0.0,8.0
Burbank,2018-01-22 12:53:00,6.0,33.0,Fair,995.37,6.0,0.0,6.0
Burbank,2018-01-22 13:53:00,6.0,33.0,Fair,995.7,0.0,0.0,6.0
Burbank,2018-01-22 14:53:00,6.0,34.0,Fair,995.7,6.0,0.0,6.0
Burbank,2018-01-22 15:53:00,9.0,34.0,Fair,996.03,0.0,0.0,9.0
Burbank,2018-01-22 16:53:00,11.0,34.0,Fair,996.36,6.0,0.0,11.0
Burbank,2018-01-22 17:53:00,16.0,34.0,Fair,996.36,0.0,0.0,16.0
Burbank,2018-01-22 18:53:00,16.0,34.0,Fair,996.03,15.0,0.0,16.0
Burbank,2018-01-22 19:53:00,17.0,34.0,Fair,994.71,13.0,0.0,17.0
Burbank,2018-01-22 20:53:00,18.0,34.0,Fair,993.72,7.0,0.0,18.0
Burbank,2018-01-22 21:53:00,20.0,34.0,Fair,993.06,6.0,0.0,20.0
Burbank,2018-01-22 22:53:00,21.0,34.0,Fair,992.41,13.0,0.0,21.0
Burbank,2018-01-22 23:53:00,20.0,34.0,Fair,992.41,0.0,0.0,20.0
Burbank,2018-01-23 00:53:00,19.0,30.0,Partly Cloudy,992.73,11.0,0.0,19.0
Burbank,2018-01-23 01:53:00,16.0,33.0,Fair,992.73,13.0,0.0,16.0
Burbank,2018-01-23 02:53:00,15.0,33.0,Fair,992.73,0.0,0.0,15.0
Burbank,2018-01-23 03:53:00,13.0,33.0,Fair,993.06,6.0,0.0,13.0
Burbank,2018-01-23 04:53:00,13.0,33.0,Fair,993.39,0.0,0.0,13.0
Burbank,2018-01-23 05:53:00,11.0,33.0,Fair,993.06,6.0,0.0,11.0
Burbank,2018-01-23 06:53:00,9.0,33.0,Fair,993.06,6.0,0.0,9.0
Burbank,2018-01-23 07:53:00,9.0,33.0,Fair,993.06,0.0,0.0,9.0
Burbank,2018-01-23 08:53:00,8.0,33.0,Fair,992.73,0.0,0.0,8.0
Burbank,2018-01-23 09:53:00,8.0,33.0,Fair,992.73,0.0,0.0,8.0
Burbank,2018-01-23 10:53:00,7.0,33.0,Fair,992.73,0.0,0.0,7.0
Burbank,2018-01-23 11:53:00,7.0,33.0,Fair,992.41,0.0,0.0,7.0
Burbank,2018-01-23 12:53:00,7.0,33.0,Fair,992.08,0.0,0.0,7.0
Burbank,2018-01-23 13:53:00,6.0,33.0,Fair,992.08,0.0,0.0,6.0
Burbank,2018-01-23 14:53:00,6.0,34.0,Fair,992.41,0.0,0.0,6.0
Burbank,2018-01-23 15:53:00,9.0,34.0,Fair,992.73,0.0,0.0,9.0
Burbank,2018-01-23 16:53:00,13.0,34.0,Fair,993.39,0.0,0.0,13.0
